,LegitCount,MI,SpamCount,Term
37517,211.0,0.2981314469291313,15.0,press
7799,27.0,0.29697143219330097,35.0,automatically
13075,141.0,0.29554680829634705,24.0,five
32364,12.0,0.29217895695612134,35.0,envelope
2801,152.0,0.29102713011126274,22.0,claim
14091,236.0,0.2908782132233057,10.0,recent
38681,57.0,0.28956670363600473,32.0,using
16241,273.0,0.28888963925594796,3.0,summary
6324,284.0,0.28854623255329,0.0,lexical
35688,257.0,0.2884338939569491,6.0,germany
44105,232.0,0.28697234368431745,10.0,rather
25478,244.0,0.2868789330159702,8.0,welcome
29134,198.0,0.285783128201284,15.0,mention
16326,112.0,0.28535462304684517,26.0,recently
13336,16.0,0.28484221225345924,34.0,legitimate
10958,16.0,0.28484221225345924,34.0,trade
28684,145.0,0.284794975149681,22.0,though
20629,13.0,0.2841002228590686,34.0,federal
32172,34.0,0.28400118954557574,33.0,proof
24578,136.0,0.28399750760781234,23.0,series
50,32.0,0.28300229272865146,33.0,corporation
36028,70.0,0.28286095038761644,30.0,collect
24815,31.0,0.2825162038597196,33.0,news
22193,251.0,0.28247119375791185,6.0,description
9004,221.0,0.2823819260901206,11.0,project
11272,221.0,0.2823819260901206,11.0,journal
29723,69.0,0.28214535457871665,30.0,wonder
8683,87.0,0.28021918313406136,28.0,themselve
43891,259.0,0.2797980766649091,4.0,discuss
30665,75.0,0.27877397824753253,29.0,acquire
28911,274.0,0.2783861539422586,0.0,phonology
17468,20.0,0.277876833735673,33.0,bottom
37444,160.0,0.277296111871745,19.0,january
2405,102.0,0.27711498055382494,26.0,network
44489,215.0,0.27656415153614855,11.0,human
31272,0.0,0.27622150962738423,33.0,fantastic
7402,135.0,0.275959130317514,22.0,technical
7201,201.0,0.2756911051144843,13.0,describe
19926,100.0,0.27548548153900376,26.0,longer
36528,8.0,0.27502402618229205,33.0,luck
21552,200.0,0.2747339633048669,13.0,indicate
6186,46.0,0.27468916824804196,31.0,rich
32501,179.0,0.2744877180441174,16.0,difference
31386,270.0,0.2743221224978461,0.0,cognitive
901,267.0,0.27408594343639575,1.0,affiliation
38591,116.0,0.27400066025459363,24.0,regular
20512,139.0,0.2723744129754958,21.0,explain
40355,26.0,0.27208382218680705,32.0,quickly
9472,169.0,0.27189437894408963,17.0,paul
28945,86.0,0.2718501972557832,27.0,exchange
39711,154.0,0.27182952751563927,19.0,means
3912,41.0,0.27172304068471703,31.0,extremely
8556,267.0,0.27127409891453674,0.0,computational
6733,222.0,0.27117555195495524,9.0,dept
12504,264.0,0.27104874000480594,1.0,french
1918,259.0,0.2701533133716263,2.0,german
12590,111.0,0.2697754025096124,24.0,multiple
1716,20.0,0.2696724469841486,32.0,succeed
42395,62.0,0.2694224090370719,29.0,story
17163,19.0,0.26931886136735594,32.0,hesitate
5300,82.0,0.2687476514273609,27.0,highly
13042,231.0,0.26828397601370685,7.0,length
16070,15.0,0.2680705403284346,32.0,competition
4410,134.0,0.2679441088006676,21.0,clear
14428,134.0,0.2679441088006676,21.0,certain
4330,117.0,0.2675528331097422,23.0,intelligence
25994,59.0,0.26734635962299214,29.0,benefit
39090,263.0,0.26721006747012416,0.0,context
1018,2.0,0.26696027478269113,32.0,overnight
16007,251.0,0.26677717049090965,3.0,organize
4914,3.0,0.2667666252010117,32.0,unlimit
8301,8.0,0.2667122449048178,32.0,refund
12047,4.0,0.26665136081908375,32.0,campaign
21364,79.0,0.2664449963848934,27.0,ability
12317,31.0,0.26631573287868754,31.0,alone
41114,217.0,0.26628548691728054,9.0,september
44657,68.0,0.2659276648576153,28.0,reduce
17378,68.0,0.2659276648576153,28.0,except
30706,96.0,0.26476481196665086,25.0,whose
31690,215.0,0.26433064520573335,9.0,article
41607,121.0,0.2637406651427495,22.0,across
20299,75.0,0.2634095104022667,27.0,fully
35267,259.0,0.2631460360257116,0.0,semantics
37702,181.0,0.263131587177468,14.0,although
21421,23.0,0.2626496521164306,31.0,store
6191,207.0,0.262624420325754,10.0,encourage
39508,102.0,0.2622548379162563,24.0,half
18910,158.0,0.2617237726104378,17.0,comment
5790,36.0,0.2608818269357137,30.0,moment
22116,91.0,0.2607227439096785,25.0,prepare
13223,17.0,0.2604326995027611,31.0,eliminate
23372,185.0,0.26041185095655217,13.0,common
24639,14.0,0.2595498082646804,31.0,earth
27790,1.0,0.25890350835998127,31.0,orders
14280,11.0,0.25885745578660546,31.0,ticket
8863,11.0,0.25885745578660546,31.0,greatest
44098,176.0,0.25840355796596365,14.0,addition
15662,45.0,0.25817548875171953,29.0,sorry
4451,175.0,0.2574590715452851,14.0,category
4068,43.0,0.25694767200428537,29.0,promise
29295,26.0,0.2558076351669963,30.0,qualify
37246,243.0,0.254018849850725,2.0,european
16935,37.0,0.25341659921335147,29.0,obviously
8723,19.0,0.2529087058161342,30.0,enterprise
5875,209.0,0.25247196996525434,8.0,michael
5408,155.0,0.2521408869673713,16.0,south
43538,169.0,0.2518003305697679,14.0,london
31777,247.0,0.250953941692474,0.0,syntactic
9411,10.0,0.2503875283019512,30.0,alter
16309,9.0,0.25022574364972255,30.0,faster
42758,160.0,0.2500295782961185,15.0,education
44714,174.0,0.24995463110147753,13.0,canada
20719,243.0,0.24979193288646057,1.0,august
6413,66.0,0.2490201853268732,26.0,couple
35713,75.0,0.24812751468949046,25.0,decision
21857,111.0,0.2478683271826665,21.0,obtain
12921,241.0,0.2477678284358778,1.0,researcher
34762,198.0,0.24774388630580535,9.0,july
27961,53.0,0.24759155054753113,27.0,front
4549,149.0,0.24659937770986112,16.0,friday
39070,23.0,0.24633098692237207,29.0,perfectly
13675,62.0,0.2461055499306004,26.0,throughout
26538,235.0,0.2459546340447641,2.0,query
20895,37.0,0.24540863571135724,28.0,excellent
25630,108.0,0.24529231882694025,21.0,voice
33440,36.0,0.24483501602692018,28.0,manual
36038,48.0,0.24426057265223758,27.0,myself
33427,223.0,0.24378845639042673,4.0,notification
8258,46.0,0.24296303644887315,27.0,achieve
10422,232.0,0.24293111083257643,2.0,modern
40573,121.0,0.24221518667777053,19.0,inquiry
9690,77.0,0.24207835734542893,24.0,outside
27152,3.0,0.2417181418535517,29.0,weekly
34790,6.0,0.24161885935962704,29.0,retire
9373,5.0,0.24159685884260257,29.0,lucky
14347,30.0,0.24156218689243408,28.0,beautiful
28707,94.0,0.24081502450382275,22.0,collection
35139,237.0,0.2407938630814427,0.0,construction
41353,225.0,0.24067262249975085,3.0,society
6651,142.0,0.24016064145377225,16.0,prefer
374,27.0,0.24004893890989823,28.0,daily
104,40.0,0.23920618302496865,27.0,gain
28633,213.0,0.2392019354078328,5.0,association
18946,235.0,0.23876184735923645,0.0,verb
31922,162.0,0.2385970415029697,13.0,annual
16716,51.0,0.23839639052648892,26.0,substantial
11271,38.0,0.23800410409988093,27.0,drop
43672,107.0,0.23717246383754653,20.0,fund
27290,115.0,0.2369306917663388,19.0,purpose
33310,36.0,0.2368299967515271,27.0,operate
39208,89.0,0.23668655825380425,22.0,sort
29294,173.0,0.23607667248562644,11.0,californium
3237,17.0,0.2357849576546548,28.0,shop
41052,46.0,0.23506868630205283,26.0,target
4428,14.0,0.2348113432907737,28.0,rights
28043,13.0,0.23452744515451307,28.0,afford
26129,13.0,0.23452744515451307,28.0,movie
33261,67.0,0.23439317891048173,24.0,sometime
35775,0.0,0.2343697657444472,28.0,resell
42914,0.0,0.2343697657444472,28.0,spam
11718,150.0,0.2339830020052966,14.0,december
16415,150.0,0.2339830020052966,14.0,head
507,1.0,0.2338124458455562,28.0,sales
19292,76.0,0.2337233481014419,23.0,night
10553,230.0,0.23368180805372077,0.0,translation
11501,2.0,0.23353352585590137,28.0,relax
40962,8.0,0.23348808672863758,28.0,protect
35095,8.0,0.23348808672863758,28.0,super
35965,8.0,0.23348808672863758,28.0,secure
6027,3.0,0.2333702488867997,28.0,brand
12531,6.0,0.23329748729547067,28.0,practically
12777,4.0,0.2332870039442503,28.0,reports
38949,4.0,0.2332870039442503,28.0,always
12634,43.0,0.23313510123469683,26.0,ignore
16375,222.0,0.23285503243520134,2.0,representation
42623,134.0,0.23284005039283634,16.0,europe
12075,169.0,0.23224636168892543,11.0,toward
30488,27.0,0.23195241250724397,27.0,exclusive
23076,228.0,0.23164979233151453,0.0,morphology
37907,168.0,0.2312896007595494,11.0,thus
12284,100.0,0.23116917997101777,20.0,forward
6635,174.0,0.23068915007040072,10.0,cannot
12990,62.0,0.2306585345130906,24.0,woman
22791,62.0,0.2306585345130906,24.0,medium
10971,72.0,0.23059582537317044,23.0,correct
30309,99.0,0.23031693284017413,20.0,traditional
15410,204.0,0.23026087995896025,5.0,acceptance
35806,37.0,0.2294318202094614,26.0,desire
38510,70.0,0.2290474521770675,23.0,direction
2715,172.0,0.22876272320548338,10.0,intend
43398,20.0,0.22874608517262818,27.0,filter
3063,88.0,0.2284379752876362,21.0,combine
3919,47.0,0.22785607293237675,25.0,membership
34299,16.0,0.22722698984860912,27.0,trial
5514,16.0,0.22722698984860912,27.0,girl
11744,206.0,0.22681603561913977,4.0,contribution
6617,67.0,0.22674544136819422,23.0,higher
7720,0.0,0.2259994169678598,27.0,stealth
20890,0.0,0.2259994169678598,27.0,hottest
16108,134.0,0.22595382780694817,15.0,refer
3780,11.0,0.22576139511779694,27.0,gold
36143,141.0,0.2256050477523617,14.0,background
32567,162.0,0.22555618555215773,11.0,during
1807,1.0,0.22544926057582512,27.0,works
13679,199.0,0.2252974478421087,5.0,introduction
33772,43.0,0.22522840440160705,25.0,promote
10700,7.0,0.22506372978650915,27.0,duplicate
15272,7.0,0.22506372978650915,27.0,cent
29608,193.0,0.2250211358573505,6.0,robert
28851,5.0,0.22493740630291248,27.0,sender
10425,42.0,0.22458550648070952,25.0,nice
19791,42.0,0.22458550648070952,25.0,private
28696,221.0,0.2245377373037925,0.0,role
40913,147.0,0.2244851737477469,13.0,separate
39517,167.0,0.22395184794017292,10.0,propose
20255,27.0,0.22386651887096395,26.0,immediate
17773,179.0,0.2231399597775185,8.0,announcement
292,62.0,0.22296794132251896,23.0,option
14118,202.0,0.22282605636856864,4.0,variety
11922,107.0,0.22275358498657477,18.0,activity
30812,190.0,0.22206094722186528,6.0,early
22450,89.0,0.22187631003270716,20.0,host
23752,218.0,0.22148971372048318,0.0,perspective
411,189.0,0.2210745176205672,6.0,peter
41925,121.0,0.22104196370915064,16.0,requirement
4693,69.0,0.22067126814970714,22.0,independent
28297,217.0,0.22047370585938003,0.0,chair
32236,78.0,0.22026380104761692,21.0,instead
16896,19.0,0.2201677836631747,26.0,magazine
11474,135.0,0.2200451256082966,14.0,degree
28437,47.0,0.2200060919344519,24.0,commercial
5819,47.0,0.2200060919344519,24.0,prior
43630,169.0,0.21959101463351507,9.0,machine
30605,17.0,0.21938482169226053,26.0,beach
34923,111.0,0.21914139956316825,17.0,establish
29651,203.0,0.21861333137682554,3.0,relevant
17625,32.0,0.21852136771808306,25.0,discount
44608,32.0,0.21852136771808306,25.0,team
25578,66.0,0.2183522129267516,22.0,sequence
37072,197.0,0.21784063506297713,4.0,among
29445,117.0,0.21743917629459514,16.0,technique
3108,173.0,0.21729567756802382,8.0,suggest
40388,10.0,0.21726586527666705,26.0,expiration
11438,10.0,0.21726586527666705,26.0,instructions
10345,1.0,0.21708635926758102,26.0,invest
2125,2.0,0.2168234117466635,26.0,fortune
2782,6.0,0.2166610310220874,26.0,mailbox
39758,28.0,0.21631862055979728,25.0,everyday
43653,91.0,0.21621090568923018,19.0,depend
29231,178.0,0.2161355260378386,7.0,effect
1287,212.0,0.21539366655386435,0.0,corpus
26641,61.0,0.21454624981835613,22.0,count
26491,211.0,0.21437765869276124,0.0,pragmatic
7019,170.0,0.2143766982425392,8.0,function
6946,176.0,0.21417689508505472,7.0,north
15004,193.0,0.21385401183788552,4.0,editor
37651,113.0,0.2138506707537846,16.0,seek
16132,149.0,0.21317927537067283,11.0,often
3680,59.0,0.2130463047715849,22.0,party
9083,59.0,0.2130463047715849,22.0,avoid
20847,36.0,0.2128985401534219,24.0,digital
14427,36.0,0.2128985401534219,24.0,global
20244,20.0,0.21242899153036565,25.0,stock
20571,209.0,0.21234564297055497,0.0,programme
7093,68.0,0.21230746784598895,21.0,otherwise
2042,141.0,0.21219931570809186,12.0,hotel
25357,19.0,0.21200200935120603,25.0,star
7732,205.0,0.21134636564776596,1.0,formal
23350,85.0,0.21115892627544686,19.0,inform
35374,85.0,0.21115892627544686,19.0,mary
27202,15.0,0.21045964738835496,25.0,speed
20664,204.0,0.21033503558013966,1.0,evidence
24671,109.0,0.21027736089446597,16.0,production
10399,44.0,0.21013653112671316,23.0,surprise
5847,55.0,0.21008863777227682,22.0,picture
648,203.0,0.20932372839784358,1.0,historical
25141,0.0,0.20925871941468502,25.0,guaranteed
13249,0.0,0.20925871941468502,25.0,making
28446,0.0,0.20925871941468502,25.0,amazing
7399,0.0,0.20925871941468502,25.0,plans
37732,130.0,0.20862857092041076,13.0,practice
5301,164.0,0.20854542735465825,8.0,sense
8728,107.0,0.2084967143924245,16.0,determine
19022,2.0,0.20846932758457906,25.0,incredible
14223,6.0,0.20834630292525996,25.0,excess
10548,81.0,0.2078257481537862,19.0,agree
15678,27.0,0.20772975404567878,24.0,correctly
5155,197.0,0.2076824581031245,2.0,relation
8767,51.0,0.20719254486385452,22.0,extract
23525,149.0,0.20670037722010534,10.0,community
26330,25.0,0.20668530460694667,24.0,deliver
35700,88.0,0.20634949371913808,18.0,near
20597,200.0,0.20628994642994997,1.0,literature
42113,38.0,0.20621044065330638,23.0,multus
21446,190.0,0.20559340458162895,3.0,centre
31831,194.0,0.204663653750082,2.0,professor
37625,86.0,0.20465312856416928,18.0,introduce
32834,183.0,0.20389456264662043,4.0,principle
25846,19.0,0.20384524194984854,24.0,satisfy
591,76.0,0.20370256745224502,19.0,locate
26937,200.0,0.20320157222062674,0.0,grammatical
19268,33.0,0.20311997858389264,23.0,directory
6890,145.0,0.20288274026245748,10.0,participation
7890,116.0,0.20259520463974862,14.0,reader
13029,32.0,0.20252472640976246,23.0,stay
39899,92.0,0.20250259777550428,17.0,distribute
18873,91.0,0.201639701220384,17.0,respect
5974,43.0,0.20161582851367216,22.0,larger
33331,150.0,0.20126825454208372,9.0,lunch
7436,0.0,0.20088837063809759,24.0,hobby
371,0.0,0.20088837063809759,24.0,lottery
43560,1.0,0.20036150480159287,24.0,comply
36074,121.0,0.20030437722938832,13.0,document
12758,6.0,0.2000341836786134,24.0,honest
40839,6.0,0.2000341836786134,24.0,roll
27615,6.0,0.2000341836786134,24.0,clean
19077,142.0,0.20002375084407253,10.0,quite
20923,3.0,0.19998852061431283,24.0,recruit
37149,5.0,0.19996202430761997,24.0,quit
22395,4.0,0.19994314755988465,24.0,mailer
10174,40.0,0.19961090824620137,22.0,majority
26540,141.0,0.1990715901837569,10.0,basic
27697,112.0,0.19895639759039446,14.0,item
24767,87.0,0.1982029107054506,17.0,relative
12174,126.0,0.1981590268159328,12.0,situation
9340,195.0,0.1981215329151111,0.0,interaction
27038,133.0,0.19804496994886495,11.0,double
42510,68.0,0.19721850251078374,19.0,sample
11379,21.0,0.19661591962223848,23.0,postage
5071,35.0,0.1963943081853175,22.0,serious
32498,109.0,0.19623636008223716,14.0,saturday
13253,190.0,0.19617892474067383,1.0,academic
17896,131.0,0.19616194241959617,11.0,schedule
37424,20.0,0.1961497535028066,23.0,loan
8831,151.0,0.1959443571803283,8.0,richard
39623,34.0,0.19577185652998721,22.0,block
11921,116.0,0.19570422231623952,13.0,table
1915,116.0,0.19570422231623952,13.0,compare
16996,180.0,0.19558692649465736,3.0,phrase
11126,75.0,0.1954497822820498,18.0,accessible
27670,108.0,0.19533148398438996,14.0,train
20166,192.0,0.1950735093318017,0.0,sentence
40044,55.0,0.19470000530697573,20.0,reserve
43487,156.0,0.19463831014168917,7.0,william
9892,44.0,0.19447555946663292,21.0,valuable
28723,191.0,0.19405750147069856,0.0,theme
41175,13.0,0.1933507305698771,23.0,addresses
13428,190.0,0.19304149360959544,0.0,constraint
39779,12.0,0.1930312945778833,23.0,waste
20027,11.0,0.19273664682402436,23.0,verify
31442,0.0,0.1925180218615102,23.0,undeliverable
20712,28.0,0.19220794073474276,22.0,carefully
7789,8.0,0.19202463993825603,23.0,owner
36976,8.0,0.19202463993825603,23.0,deposit
21179,2.0,0.1917633982598426,23.0,limited
43712,27.0,0.1916457734724431,22.0,club
17589,4.0,0.19161125908070425,23.0,billion
5905,4.0,0.19161125908070425,23.0,wrap
36731,4.0,0.19161125908070425,23.0,lists
5476,39.0,0.19107937361386373,21.0,perfect
20919,50.0,0.19098967070206982,20.0,mass
20152,138.0,0.1897587854932547,9.0,similar
2218,68.0,0.1897217883044737,18.0,usually
38560,163.0,0.18965641701688735,5.0,style
12218,23.0,0.18950417002855435,22.0,average
33849,109.0,0.18929659443325486,13.0,property
34290,36.0,0.1891144109317749,21.0,agency
10547,22.0,0.1889982620429395,22.0,promotion
10392,93.0,0.1889939130518084,15.0,late
43866,92.0,0.18811398369005095,15.0,monday
36986,17.0,0.18667987163741379,22.0,radio
12027,90.0,0.1863580464803262,15.0,young
20584,113.0,0.18610250063195763,12.0,useful
20155,15.0,0.18586771206772318,22.0,sexual
28927,153.0,0.1856788356139512,6.0,october
22641,164.0,0.18500312177944211,4.0,netherland
9417,182.0,0.18491343072077035,0.0,native
16873,119.0,0.18491079498918306,11.0,foreign
17837,62.0,0.18490749924876967,18.0,government
15371,29.0,0.18478558730938255,21.0,disk
37975,104.0,0.1847452263339377,13.0,itself
34289,169.0,0.18458982736952087,3.0,cross
10091,96.0,0.1845500072567458,14.0,demonstrate
3278,11.0,0.1844946268713222,22.0,inexpensive
20673,28.0,0.1842011085845211,21.0,surely
14159,0.0,0.1841476730849228,22.0,hundreds
16400,9.0,0.183962434150412,22.0,accurately
26573,2.0,0.18341169516291222,22.0,sources
3831,4.0,0.1832813149633744,22.0,easiest
15454,39.0,0.183225610942823,20.0,replace
17514,86.0,0.18286258638142486,15.0,charle
7954,150.0,0.18274104179688988,6.0,nature
14840,59.0,0.1825379825472553,18.0,previously
19353,25.0,0.1825073114041274,21.0,compuserve
40068,25.0,0.1825073114041274,21.0,largest
33684,68.0,0.18226019193095605,17.0,arrive
26153,85.0,0.18199230192685395,15.0,park
36105,24.0,0.181964219190211,21.0,basically
1864,37.0,0.18188547632759558,20.0,easier
19144,58.0,0.18175421671961312,18.0,whatever
11880,23.0,0.1814327907246571,21.0,exact
9886,22.0,0.1809136396089139,21.0,convince
2410,148.0,0.1807837013033035,6.0,forum
37016,159.0,0.18003948096051312,4.0,february
19139,153.0,0.17979206202645845,5.0,represent
1030,106.0,0.17966174599280357,12.0,washington
41426,19.0,0.1794368147836411,21.0,holiday
42162,113.0,0.17931863717396113,11.0,selection
34234,113.0,0.17931863717396113,11.0,clearly
42019,73.0,0.17900942839875567,16.0,overview
23107,44.0,0.17890648743779133,19.0,valid
9486,53.0,0.17788484518147224,18.0,wrong
5331,79.0,0.1768030170911953,15.0,strong
4536,40.0,0.17608619025332975,19.0,popular
29324,40.0,0.17608619025332975,19.0,fellow
936,0.0,0.1757773243083354,21.0,dollars
11161,0.0,0.1757773243083354,21.0,corporations
14640,0.0,0.1757773243083354,21.0,gamble
26552,86.0,0.17569030167834504,14.0,plain
42611,1.0,0.17527704473171254,21.0,bankruptcy
43660,1.0,0.17527704473171254,21.0,yahoo
19995,7.0,0.17527126981136584,21.0,instruct
18080,6.0,0.17511606504647823,21.0,winner
30437,101.0,0.17508634105223808,12.0,receipt
25580,154.0,0.1750794759071579,4.0,graduate
36620,2.0,0.17506094534895053,21.0,programs
19739,26.0,0.17504540789300257,20.0,portion
32825,4.0,0.1749535128567702,21.0,forever
31586,49.0,0.17485468539662466,18.0,sheet
